Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,31.45,31.98,30.11,31.65,2105400,31.65
2016-04-21,32.66,32.67,30.66,31.00,1877100,31.00
2016-04-20,34.41,34.99,31.10,32.16,3211900,32.16
2016-04-19,35.48,35.48,33.89,34.40,2053600,34.40
2016-04-18,35.08,35.27,33.84,34.66,2756300,34.66
2016-04-15,36.50,36.69,36.00,36.24,2102600,36.24
2016-04-14,35.90,36.37,35.22,36.36,3010400,36.36
2016-04-13,35.99,36.54,35.30,35.96,3845400,35.96
2016-04-12,36.40,36.40,34.70,35.83,2655700,35.83
2016-04-11,34.65,36.85,34.65,36.66,3582200,36.66
2016-04-08,35.85,35.85,33.31,34.50,4228200,34.50
2016-04-07,37.20,37.20,36.20,36.22,2648300,36.22
2016-04-06,35.81,38.70,34.92,37.45,5951400,37.45
2016-04-05,34.96,36.90,34.60,36.49,5220600,36.49
2016-04-04,34.79,34.79,34.79,34.79,000,34.79
2016-04-01,34.60,35.76,34.00,34.79,4336800,34.79
2016-03-31,37.80,37.80,35.20,35.20,7641600,35.20
2016-03-30,32.50,35.13,32.50,35.13,4432300,35.13
2016-03-29,33.00,33.55,31.21,31.94,6053100,31.94
2016-03-28,34.00,35.88,32.97,32.97,10419500,32.97
2016-03-25,30.85,33.76,30.85,33.76,10243800,33.76
2016-03-24,28.30,31.77,28.20,30.69,8695800,30.69
2016-03-23,28.09,28.94,27.93,28.88,3705200,28.88
2016-03-22,28.30,28.96,27.78,28.28,4268900,28.28
2016-03-21,29.02,29.02,27.75,28.58,6678800,28.58
2016-03-18,27.25,29.26,26.99,28.53,6325300,28.53
2016-03-17,25.10,27.78,25.03,27.60,5308400,27.60
2016-03-16,25.70,26.00,24.10,25.25,3682800,25.25
2016-03-15,24.66,25.65,24.60,25.38,6838700,25.38
2016-03-14,23.47,24.66,23.01,24.66,6645300,24.66
2016-03-11,22.48,22.78,21.81,22.42,3015600,22.42
2016-03-10,23.29,23.74,22.85,22.90,3085000,22.90
2016-03-09,22.71,23.99,22.50,23.26,3491200,23.26
2016-03-08,22.96,23.98,21.01,23.55,5931300,23.55
2016-03-07,22.79,23.98,22.64,22.97,5033800,22.97
2016-03-04,24.95,25.71,22.66,22.80,5606900,22.80
2016-03-03,24.58,26.05,24.41,25.18,6017400,25.18
2016-03-02,23.59,24.80,23.33,24.42,5983100,24.42
2016-03-01,22.80,24.35,22.31,23.49,4689700,23.49
2016-02-29,24.95,25.24,22.64,22.72,3955500,22.72
2016-02-26,26.45,26.80,25.00,25.15,4057900,25.15
2016-02-25,29.40,29.78,26.55,26.55,5326400,26.55
2016-02-24,31.16,31.86,28.10,29.50,7735500,29.50
2016-02-23,31.79,34.16,31.17,31.17,10446000,31.17
2016-02-22,28.65,31.16,28.10,31.16,6366300,31.16
2016-02-19,28.20,28.60,27.79,28.33,3060900,28.33
2016-02-18,29.20,29.40,28.00,28.19,4656400,28.19
2016-02-17,29.01,29.72,28.57,29.20,5027700,29.20
2016-02-16,28.04,29.28,27.78,28.95,5474800,28.95
2016-02-15,25.55,28.64,25.26,28.04,5210600,28.04
2016-02-12,26.95,26.95,26.95,26.95,000,26.95
2016-02-11,26.95,26.95,26.95,26.95,000,26.95
2016-02-10,26.95,26.95,26.95,26.95,000,26.95
2016-02-09,26.95,26.95,26.95,26.95,000,26.95
2016-02-08,26.95,26.95,26.95,26.95,000,26.95
2016-02-05,27.90,28.39,26.60,26.95,5519900,26.95
2016-02-04,27.21,28.82,27.20,28.40,7570900,28.40
2016-02-03,25.55,26.67,25.50,26.20,6947500,26.20
2016-02-02,25.60,27.29,25.32,26.81,13266100,26.81
2016-02-01,28.13,28.13,28.13,28.13,959300,28.13
2016-01-29,31.25,31.25,31.25,31.25,99700,31.25
2016-01-28,34.72,34.72,34.72,34.72,15900,34.72
2016-01-27,38.58,38.58,38.58,38.58,18600,38.58
2016-01-26,42.87,42.87,42.87,42.87,000,42.87
