Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,55.38,57.22,54.72,57.15,1829600,57.15
2016-04-21,57.91,58.50,55.00,55.67,2198500,55.67
2016-04-20,65.50,66.18,58.55,58.55,3794400,58.55
2016-04-19,65.48,65.78,64.03,65.05,1809200,65.05
2016-04-18,66.54,66.54,64.60,64.86,2468500,64.86
2016-04-15,68.00,69.44,67.00,67.98,2895300,67.98
2016-04-14,67.15,68.45,66.15,68.17,2903800,68.17
2016-04-13,65.58,69.60,65.58,66.87,4449000,66.87
2016-04-12,65.20,66.50,63.50,65.34,2541500,65.34
2016-04-11,63.91,66.35,63.91,65.40,2827300,65.40
2016-04-08,64.02,64.08,62.32,63.53,2749000,63.53
2016-04-07,67.58,69.00,64.65,65.11,4641300,65.11
2016-04-06,65.30,66.87,64.13,65.79,3153800,65.79
2016-04-05,61.60,66.60,61.60,65.78,3894700,65.78
2016-04-04,62.29,62.29,62.29,62.29,000,62.29
2016-04-01,63.00,63.46,60.60,62.29,3333800,62.29
2016-03-31,65.00,67.49,63.82,63.88,4105300,63.88
2016-03-30,61.60,65.89,60.18,65.55,5725500,65.55
2016-03-29,65.49,65.74,61.88,63.09,3663700,63.09
2016-03-28,67.71,71.52,65.00,65.49,3525000,65.49
2016-03-25,67.17,68.99,65.70,67.43,2347600,67.43
2016-03-24,67.90,70.03,67.35,68.68,4040900,68.68
2016-03-23,65.00,70.37,64.10,69.85,3936200,69.85
2016-03-22,65.01,66.15,63.57,64.95,2227800,64.95
2016-03-21,64.95,66.66,64.00,66.06,4355700,66.06
2016-03-18,57.67,63.43,57.18,63.43,5459200,63.43
2016-03-17,53.99,57.70,53.51,57.66,3278000,57.66
2016-03-16,55.81,56.00,52.82,53.63,1871200,53.63
2016-03-15,56.00,56.49,54.52,54.60,2344400,54.60
2016-03-14,54.07,58.17,53.88,56.54,3584800,56.54
2016-03-11,51.00,53.88,50.07,52.88,1938300,52.88
2016-03-10,52.29,53.37,51.57,52.07,1415300,52.07
2016-03-09,51.98,54.35,51.00,52.30,1691400,52.30
2016-03-08,55.00,55.18,50.00,54.51,2763400,54.51
2016-03-07,54.15,57.60,54.11,55.15,3133200,55.15
2016-03-04,58.22,59.78,53.72,53.98,4829500,53.98
2016-03-03,54.20,59.40,54.20,59.40,5016300,59.40
2016-03-02,51.47,54.50,51.08,54.00,3949400,54.00
2016-03-01,52.25,52.78,48.46,51.99,3523200,51.99
2016-02-29,57.25,57.40,52.34,52.34,1675000,52.34
2016-02-26,59.71,60.97,56.02,58.16,2002800,58.16
2016-02-25,64.89,64.98,59.17,59.17,2903400,59.17
2016-02-24,68.88,69.34,62.47,65.74,3147500,65.74
2016-02-23,70.98,71.00,67.76,68.96,1878300,68.96
2016-02-22,72.60,73.50,69.84,71.14,2651000,71.14
2016-02-19,69.03,72.55,69.03,71.17,1698800,71.17
2016-02-18,71.00,71.66,69.45,69.95,1937500,69.95
2016-02-17,70.00,71.70,68.01,71.68,2077000,71.68
2016-02-16,66.82,71.50,66.79,70.08,1794400,70.08
2016-02-15,63.50,66.76,63.05,65.99,1209500,65.99
2016-02-12,67.03,67.03,67.03,67.03,000,67.03
2016-02-11,67.03,67.03,67.03,67.03,000,67.03
2016-02-10,67.03,67.03,67.03,67.03,000,67.03
2016-02-09,67.03,67.03,67.03,67.03,000,67.03
2016-02-08,67.03,67.03,67.03,67.03,000,67.03
2016-02-05,68.98,70.50,66.88,67.03,1094600,67.03
