Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,21.31,22.09,21.30,22.05,10032700,22.05
2016-04-21,22.48,22.70,21.70,21.76,15453500,21.76
2016-04-20,24.67,25.20,22.00,23.01,27109900,23.01
2016-04-19,24.15,24.34,23.55,24.02,13024800,24.02
2016-04-18,24.50,24.50,23.80,24.06,14029600,24.06
2016-04-15,24.89,25.49,24.56,24.95,23377200,24.95
2016-04-14,24.90,25.08,24.00,24.75,17442300,24.75
2016-04-13,23.85,25.09,23.85,24.51,23905800,24.51
2016-04-12,23.51,23.88,22.90,23.57,11008300,23.57
2016-04-11,23.55,24.23,23.55,23.78,11999100,23.78
2016-04-08,23.60,23.60,22.80,23.24,14722500,23.24
2016-04-07,25.31,25.35,23.88,23.93,18898700,23.93
2016-04-06,24.88,25.40,24.66,25.00,21327200,25.00
2016-04-05,23.90,25.15,23.58,25.05,19123800,25.05
2016-04-04,23.95,23.95,23.95,23.95,000,23.95
2016-04-01,24.60,24.60,23.38,23.95,16688300,23.95
2016-03-31,25.00,25.59,24.51,24.69,24234900,24.69
2016-03-30,23.27,25.10,23.20,24.78,24796500,24.78
2016-03-29,23.30,23.84,22.52,22.92,14646500,22.92
2016-03-28,24.50,24.96,23.51,23.62,18419500,23.62
2016-03-25,23.35,24.20,23.33,24.20,16146700,24.20
2016-03-24,24.40,24.53,23.60,23.60,22648800,23.60
2016-03-23,24.21,24.92,24.10,24.84,22260300,24.84
2016-03-22,24.55,25.60,24.23,24.45,24745400,24.45
2016-03-21,24.89,24.97,23.91,24.90,33849900,24.90
2016-03-18,23.20,24.87,23.00,24.35,40605900,24.35
2016-03-17,21.49,23.55,21.20,23.45,41986500,23.45
2016-03-16,20.80,22.48,20.31,21.55,35255000,21.55
2016-03-15,21.15,21.15,20.30,20.44,22321900,20.44
2016-03-14,19.75,21.15,19.60,21.15,19910800,21.15
2016-03-11,19.00,19.59,18.60,19.23,14860300,19.23
2016-03-10,20.35,20.55,19.55,19.62,18268500,19.62
2016-03-09,19.45,21.32,19.10,20.08,27384600,20.08
2016-03-08,18.70,20.08,17.59,19.96,23182900,19.96
2016-03-07,18.26,19.80,18.18,18.96,15285200,18.96
2016-03-04,19.61,19.80,18.00,18.07,19884200,18.07
2016-03-03,19.89,21.10,19.78,19.90,24224500,19.90
2016-03-02,18.66,19.97,18.50,19.88,22878700,19.88
2016-03-01,18.52,19.37,17.51,19.00,21206700,19.00
2016-02-29,20.80,20.86,18.90,18.90,9716800,18.90
2016-02-26,21.75,22.10,20.51,21.00,11091100,21.00
2016-02-25,23.70,23.80,21.60,21.60,14977700,21.60
2016-02-24,24.79,25.10,22.77,24.00,20082700,24.00
2016-02-23,25.60,25.65,24.44,24.92,13785100,24.92
2016-02-22,25.80,25.95,25.05,25.65,19568100,25.65
2016-02-19,24.20,25.98,24.20,25.35,20721000,25.35
2016-02-18,24.92,25.26,24.30,24.45,15526700,24.45
2016-02-17,24.45,24.98,23.81,24.89,18063100,24.89
2016-02-16,22.98,24.68,22.65,24.50,15288100,24.50
2016-02-15,21.65,22.99,21.18,22.58,10733800,22.58
2016-02-12,23.11,23.11,23.11,23.11,000,23.11
2016-02-11,23.11,23.11,23.11,23.11,000,23.11
2016-02-10,23.11,23.11,23.11,23.11,000,23.11
2016-02-09,23.11,23.11,23.11,23.11,000,23.11
2016-02-08,23.11,23.11,23.11,23.11,000,23.11
2016-02-05,24.25,24.35,23.00,23.11,17498000,23.11
2016-02-04,23.75,24.75,23.75,24.48,18753400,24.48
2016-02-03,23.50,24.49,23.01,24.18,21924300,24.18
2016-02-02,21.30,23.32,21.30,23.32,14654500,23.32
2016-02-01,22.70,22.90,20.70,21.20,11894200,21.20
2016-01-29,21.35,23.52,21.16,23.00,13220200,23.00
2016-01-28,23.50,23.71,21.70,21.70,10285400,21.70
2016-01-27,24.85,25.23,22.88,24.11,10708100,24.11
2016-01-26,26.64,27.28,25.42,25.42,12944100,25.42
2016-01-25,28.62,28.67,27.71,28.24,7735200,28.24
2016-01-22,28.51,28.75,26.68,28.12,11148800,28.12
2016-01-21,28.83,30.42,27.66,27.75,12063200,27.75
2016-01-20,30.12,31.00,29.40,29.58,13272400,29.58
2016-01-19,29.30,30.80,28.66,30.63,13875800,30.63
2016-01-18,27.20,30.28,27.20,29.10,14298000,29.10
2016-01-15,28.07,29.70,27.56,28.13,15211000,28.13
2016-01-14,24.34,28.70,24.33,28.70,14024100,28.70
2016-01-13,28.40,29.28,26.21,26.21,11271900,26.21
2016-01-12,28.00,29.88,27.06,28.35,14375300,28.35
2016-01-11,29.40,31.00,28.51,28.51,12096600,28.51
2016-01-08,32.50,33.10,28.50,31.68,15097000,31.68
2016-01-07,33.10,33.75,31.52,31.52,3277600,31.52
2016-01-06,34.59,35.15,32.00,35.02,19667500,35.02
2016-01-05,34.20,37.66,34.05,34.05,18989100,34.05
2016-01-04,41.60,41.98,37.83,37.83,12444100,37.83
2016-01-01,42.03,42.03,42.03,42.03,000,42.03
2015-12-31,42.58,43.57,41.55,42.03,12661400,42.03
2015-12-30,40.60,44.69,40.18,43.00,18026300,43.00
2015-12-29,39.22,41.14,38.78,40.65,14371100,40.65
2015-12-28,38.11,40.81,37.70,40.09,25688100,40.09
2015-12-25,37.00,38.11,36.28,37.10,9475100,37.10
2015-12-24,35.00,37.42,34.31,37.42,14892800,37.42
2015-12-23,35.90,38.49,35.62,35.92,21914800,35.92
2015-12-22,34.29,35.20,33.40,34.99,12775600,34.99
2015-12-21,34.06,35.97,34.06,34.60,14123600,34.60
2015-12-18,34.80,35.48,33.60,34.36,17752400,34.36
2015-12-17,32.65,35.82,32.65,35.22,28401200,35.22
2015-12-16,33.16,33.86,32.48,32.56,14402100,32.56
2015-12-15,31.70,34.10,31.50,33.48,16308500,33.48
2015-12-14,31.91,32.45,30.20,31.92,14857200,31.92
2015-12-11,31.08,33.61,31.08,32.53,21628900,32.53
2015-12-10,32.00,34.21,31.33,31.41,24196700,31.41
2015-12-09,30.76,33.40,29.80,32.38,28252400,32.38
2015-12-08,29.40,31.80,29.10,30.51,25230400,30.51
2015-12-07,28.54,29.50,28.12,29.16,11184200,29.16
2015-12-04,28.46,29.45,28.05,28.21,15237900,28.21
2015-12-03,26.82,28.79,26.82,28.67,15113800,28.67
2015-12-02,27.45,27.72,25.30,26.61,9523000,26.61
2015-12-01,28.00,28.35,27.00,27.42,11039900,27.42
2015-11-30,28.42,28.85,25.90,28.27,14916900,28.27
2015-11-27,31.00,31.54,28.40,28.42,18992000,28.42
2015-11-26,31.50,32.69,30.78,31.54,23063700,31.54
2015-11-25,30.45,31.72,30.15,31.13,19115500,31.13
2015-11-24,30.01,31.13,29.50,30.46,17233000,30.46
2015-11-23,31.00,31.75,29.60,29.80,21647300,29.80
2015-11-20,29.87,32.21,29.56,31.60,32287600,31.60
2015-11-19,28.72,30.30,28.50,30.15,25376500,30.15
2015-11-18,29.15,30.48,28.51,29.00,25560100,29.00
