序号,代码,名称,相关链接,最新价,涨跌额,涨跌幅,振幅,成交量(手),成交额(万),昨收,今开,最高,最低,5分钟涨跌,加自选
141,002389,南洋科技,股吧 资金流 研报,0.00,0.00,0.00%,0.00%,0,0,12.97,0.00,0.00,0.00,0.00%,
142,002076,雪莱特,股吧 资金流 研报,0.00,0.00,0.00%,0.00%,0,0,13.45,0.00,0.00,0.00,0.00%,
143,300410,正业科技,股吧 资金流 研报,0.00,0.00,0.00%,0.00%,0,0,37.02,0.00,0.00,0.00,0.00%,
144,300184,力源信息,股吧 资金流 研报,0.00,0.00,0.00%,0.00%,0,0,11.03,0.00,0.00,0.00,0.00%,
