Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,32.18,33.97,32.04,33.80,4683700,33.80
2016-04-21,33.25,33.86,32.31,32.44,4747100,32.44
2016-04-20,35.65,35.95,32.23,33.42,8288800,33.42
2016-04-19,35.49,36.26,35.00,35.78,5280500,35.78
2016-04-18,36.41,36.45,35.01,35.17,6749800,35.17
2016-04-15,36.66,38.50,36.08,37.13,11260900,37.13
2016-04-14,34.40,37.49,34.35,37.12,11478000,37.12
2016-04-13,34.02,35.50,34.02,34.58,8665100,34.58
2016-04-12,33.97,35.33,33.66,34.17,10488000,34.17
2016-04-11,32.50,34.15,32.44,33.89,7792500,33.89
2016-04-08,31.70,32.05,31.40,32.01,3650300,32.01
2016-04-07,33.17,33.29,32.10,32.21,4910300,32.21
2016-04-06,33.10,33.65,32.51,33.02,7136800,33.02
2016-04-05,31.80,33.38,31.31,33.09,6557400,33.09
2016-04-04,31.81,31.81,31.81,31.81,000,31.81
2016-04-01,32.30,32.30,31.05,31.81,4329900,31.81
2016-03-31,32.00,32.79,31.81,32.36,7496800,32.36
2016-03-30,30.50,31.50,30.29,31.46,4794100,31.46
2016-03-29,31.39,31.41,29.40,29.97,4607700,29.97
2016-03-28,31.50,32.20,31.00,31.36,4150600,31.36
2016-03-25,31.68,31.68,30.64,31.25,4653700,31.25
2016-03-24,32.15,32.95,31.47,31.49,6483400,31.49
2016-03-23,31.56,33.18,31.20,32.68,7946800,32.68
2016-03-22,31.70,31.97,31.42,31.53,5342900,31.53
2016-03-21,32.00,32.58,31.36,32.24,8294400,32.24
2016-03-18,30.10,31.58,29.85,31.51,8792500,31.51
2016-03-17,29.00,30.31,28.72,30.09,7190000,30.09
2016-03-16,29.35,30.29,28.85,28.96,5508700,28.96
2016-03-15,29.30,29.80,28.71,28.75,4066700,28.75
2016-03-14,28.89,30.14,28.75,29.65,6226600,29.65
2016-03-11,27.80,28.69,27.50,28.20,4086900,28.20
2016-03-10,29.16,29.69,28.06,28.26,4470200,28.26
2016-03-09,28.01,30.29,27.80,29.23,6414400,29.23
2016-03-08,29.50,29.60,27.16,29.25,5307000,29.25
2016-03-07,29.39,30.43,29.13,29.62,4959300,29.62
2016-03-04,31.00,31.50,28.61,28.78,7519100,28.78
2016-03-03,32.40,33.49,31.65,31.69,7782200,31.69
2016-03-02,30.96,32.98,30.68,32.66,7767000,32.66
2016-03-01,30.80,32.00,28.51,31.46,6944800,31.46
2016-02-29,33.80,33.80,30.85,30.85,6507400,30.85
2016-02-26,35.61,35.97,33.18,34.28,7353200,34.28
2016-02-25,39.00,39.26,35.63,35.63,9457300,35.63
2016-02-24,41.60,41.86,38.03,39.59,13239600,39.59
2016-02-23,40.80,43.24,40.48,42.24,13350000,42.24
2016-02-22,40.68,41.35,39.70,41.01,11760300,41.01
2016-02-19,39.63,39.95,38.70,39.77,9822100,39.77
2016-02-18,39.60,41.77,38.65,40.36,14665200,40.36
2016-02-17,37.47,41.00,37.23,39.50,13530400,39.50
2016-02-16,37.59,39.25,37.00,38.35,11287300,38.35
2016-02-15,34.99,37.74,34.99,37.09,8490900,37.09
2016-02-12,37.95,37.95,37.95,37.95,000,37.95
2016-02-11,37.95,37.95,37.95,37.95,000,37.95
2016-02-10,37.95,37.95,37.95,37.95,000,37.95
2016-02-09,37.95,37.95,37.95,37.95,000,37.95
2016-02-08,37.95,37.95,37.95,37.95,000,37.95
2016-02-05,41.25,41.88,37.89,37.95,13742400,37.95
2016-02-04,36.91,39.69,36.91,39.69,8580800,39.69
2016-02-03,36.18,36.69,34.57,36.08,10102400,36.08
2016-02-02,35.60,37.52,35.60,37.12,12636700,37.12
2016-02-01,38.20,39.49,35.42,36.50,14414300,36.50
2016-01-29,37.12,41.75,35.39,39.35,20284800,39.35
2016-01-28,39.30,41.50,36.53,38.79,25516200,38.79
2016-01-27,36.25,38.69,35.60,38.69,21969000,38.69
2016-01-26,36.00,36.86,34.32,35.17,17356800,35.17
2016-01-25,37.00,37.74,36.11,37.74,22441800,37.74
2016-01-22,32.01,34.31,32.00,34.31,10236300,34.31
2016-01-21,33.69,34.38,31.19,31.19,10985200,31.19
2016-01-20,36.66,37.10,33.88,34.65,14293400,34.65
2016-01-19,33.50,36.83,33.50,36.83,15129000,36.83
2016-01-18,32.88,35.64,32.51,33.48,11683900,33.48
2016-01-15,40.20,40.56,35.67,35.67,12451400,35.67
2016-01-14,38.34,42.39,38.30,39.63,14090300,39.63
2016-01-13,42.38,44.74,42.38,42.38,16998000,42.38
2016-01-12,50.00,50.00,47.09,47.09,17194800,47.09
2016-01-11,52.32,52.32,52.32,52.32,5654400,52.32
2016-01-08,47.56,47.56,47.56,47.56,590200,47.56
2016-01-07,43.24,43.24,43.24,43.24,123700,43.24
2016-01-06,39.31,39.31,39.31,39.31,54500,39.31
2016-01-05,35.74,35.74,35.74,35.74,231500,35.74
2016-01-04,32.49,32.49,32.49,32.49,145100,32.49
2016-01-01,29.54,29.54,29.54,29.54,000,29.54
2015-12-31,29.54,29.54,29.54,29.54,57500,29.54
2015-12-30,26.85,26.85,26.85,26.85,18300,26.85
2015-12-29,24.41,24.41,24.41,24.41,24900,24.41
2015-12-28,22.19,22.19,22.19,22.19,26800,22.19
2015-12-25,20.17,20.17,20.17,20.17,23700,20.17
2015-12-24,18.34,18.34,18.34,18.34,10300,18.34
2015-12-23,16.67,16.67,16.67,16.67,9200,16.67
2015-12-22,15.15,15.15,15.15,15.15,25000,15.15
