Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,47.50,48.98,47.03,48.98,1118400,48.98
2016-04-21,49.50,50.33,47.56,48.30,1872600,48.30
2016-04-20,49.61,51.19,47.00,50.45,2698200,50.45
2016-04-19,49.50,51.40,49.26,49.46,2372100,49.46
2016-04-18,48.50,48.50,48.50,48.50,000,48.50
2016-04-15,48.50,48.50,48.50,48.50,000,48.50
2016-04-14,48.50,48.50,48.50,48.50,000,48.50
2016-04-13,48.50,48.50,48.50,48.50,000,48.50
2016-04-12,48.50,48.50,48.50,48.50,000,48.50
2016-04-11,48.50,48.50,48.50,48.50,000,48.50
2016-04-08,48.50,48.50,48.50,48.50,000,48.50
2016-04-07,48.50,48.50,48.50,48.50,000,48.50
2016-04-06,48.50,48.50,48.50,48.50,000,48.50
2016-04-05,48.50,48.50,48.50,48.50,000,48.50
2016-04-04,48.50,48.50,48.50,48.50,000,48.50
2016-04-01,48.30,49.00,47.57,48.50,1253200,48.50
2016-03-31,48.00,50.10,48.00,48.83,2194500,48.83
2016-03-30,45.80,47.57,45.80,47.57,1014900,47.57
2016-03-29,47.50,47.88,44.83,45.23,1128200,45.23
2016-03-28,47.50,48.48,47.00,47.51,1047300,47.51
2016-03-25,47.10,47.99,46.20,47.27,1247000,47.27
2016-03-24,47.50,49.90,46.59,47.76,2212300,47.76
2016-03-23,47.10,48.68,46.00,48.28,2072400,48.28
2016-03-22,47.01,47.91,47.01,47.07,1790800,47.07
2016-03-21,48.85,48.85,46.71,48.01,3193200,48.01
2016-03-18,43.57,47.94,43.50,47.94,2908200,47.94
2016-03-17,41.71,43.84,41.40,43.58,1596100,43.58
2016-03-16,44.00,44.89,41.50,41.50,1192400,41.50
2016-03-15,45.16,45.53,43.30,43.30,1729100,43.30
2016-03-14,45.90,47.50,44.31,46.04,2785300,46.04
2016-03-11,48.10,48.10,43.50,45.20,2999800,45.20
2016-03-10,39.80,43.79,39.01,43.79,1513900,43.79
2016-03-09,39.60,40.36,38.22,39.81,660900,39.81
2016-03-08,40.00,40.97,37.03,40.87,982200,40.87
2016-03-07,39.19,40.81,39.19,40.30,753100,40.30
2016-03-04,41.60,41.87,38.10,38.80,1001800,38.80
2016-03-03,42.15,43.29,41.70,41.80,823000,41.80
2016-03-02,40.16,42.30,40.16,42.28,905400,42.28
2016-03-01,38.50,40.80,38.40,40.15,1005700,40.15
2016-02-29,42.89,42.96,38.41,38.41,1150800,38.41
2016-02-26,43.99,45.40,42.50,42.68,1066600,42.68
2016-02-25,49.59,49.60,44.75,44.75,1436200,44.75
