Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,26.00,26.10,25.29,25.75,2730600,25.75
2016-04-21,26.36,27.63,25.88,26.76,3404100,26.76
2016-04-20,27.74,28.59,25.90,27.15,5580500,27.15
2016-04-19,26.90,27.68,26.55,27.45,2889100,27.45
2016-04-18,27.01,27.02,26.40,26.81,2112800,26.81
2016-04-15,27.85,27.85,27.15,27.38,3383500,27.38
2016-04-14,26.58,27.86,26.56,27.86,5340100,27.86
2016-04-13,26.08,26.77,26.00,26.54,2847100,26.54
2016-04-12,26.40,26.50,25.66,26.03,2239700,26.03
2016-04-11,26.01,26.80,26.01,26.56,2822800,26.56
2016-04-08,26.18,26.35,25.32,26.17,2473600,26.17
2016-04-07,27.50,27.52,26.55,26.56,2799900,26.56
2016-04-06,26.80,27.49,26.41,27.47,2914700,27.47
2016-04-05,25.87,26.99,25.86,26.80,2663100,26.80
2016-04-04,25.88,25.88,25.88,25.88,000,25.88
2016-04-01,25.80,25.98,25.15,25.88,2168700,25.88
2016-03-31,26.50,26.78,26.05,26.10,2837900,26.10
2016-03-30,25.14,26.18,25.02,26.11,2473300,26.11
2016-03-29,25.51,25.68,24.50,24.75,2260600,24.75
2016-03-28,26.50,26.99,25.38,25.56,2856000,25.56
2016-03-25,26.68,27.22,25.50,26.30,3575800,26.30
2016-03-24,26.00,28.19,25.40,26.66,6409100,26.66
2016-03-23,24.91,26.25,24.91,26.25,3993600,26.25
2016-03-22,25.16,25.78,24.86,25.24,3016000,25.24
2016-03-21,25.40,25.51,24.58,25.44,3831100,25.44
2016-03-18,23.89,25.18,23.70,25.00,3685700,25.00
2016-03-17,22.63,23.79,22.63,23.78,2384800,23.78
2016-03-16,23.40,23.68,22.23,22.53,1462700,22.53
2016-03-15,23.55,23.55,22.85,22.95,1317800,22.95
2016-03-14,22.50,23.98,22.50,23.46,2124400,23.46
2016-03-11,22.16,22.65,21.61,22.16,1278300,22.16
2016-03-10,22.82,23.14,22.26,22.28,1272700,22.28
2016-03-09,23.20,23.65,22.62,22.70,1732600,22.70
2016-03-08,23.50,24.11,22.35,23.92,2813700,23.92
2016-03-07,23.00,24.79,23.00,24.11,2795300,24.11
2016-03-04,24.58,25.97,22.90,23.49,5540900,23.49
2016-03-03,24.50,24.50,24.50,24.50,1400100,24.50
2016-03-02,21.37,22.33,20.83,22.27,1854500,22.27
2016-03-01,20.40,21.45,20.24,21.06,1592500,21.06
2016-02-29,22.54,22.54,20.24,20.29,1866000,20.29
2016-02-26,23.15,23.43,22.00,22.49,1614800,22.49
2016-02-25,25.29,25.29,23.00,23.00,2362000,23.00
2016-02-24,25.16,25.59,24.20,25.56,2384900,25.56
2016-02-23,25.80,25.80,24.90,25.27,2147200,25.27
2016-02-22,25.24,25.75,25.24,25.75,2367400,25.75
2016-02-19,24.60,25.24,24.47,24.90,1724200,24.90
2016-02-18,25.31,25.79,24.74,24.78,2105200,24.78
2016-02-17,25.10,25.58,24.50,25.20,2405600,25.20
2016-02-16,24.08,25.35,24.08,25.19,2382100,25.19
2016-02-15,23.47,24.10,22.80,23.95,1800000,23.95
2016-02-12,24.41,24.41,24.41,24.41,000,24.41
2016-02-11,24.41,24.41,24.41,24.41,000,24.41
2016-02-10,24.41,24.41,24.41,24.41,000,24.41
2016-02-09,24.41,24.41,24.41,24.41,000,24.41
2016-02-08,24.41,24.41,24.41,24.41,000,24.41
2016-02-05,23.81,24.90,23.65,24.41,2387700,24.41
2016-02-04,23.32,24.10,23.28,23.69,2007400,23.69
2016-02-03,23.17,23.48,22.60,23.30,1425500,23.30
2016-02-02,22.58,23.86,22.44,23.38,1788600,23.38
2016-02-01,21.88,22.88,21.65,22.38,1793300,22.38
2016-01-29,20.89,22.44,20.66,22.12,1789400,22.12
2016-01-28,22.00,22.70,20.67,20.88,1483800,20.88
2016-01-27,23.50,23.85,21.19,22.70,2259200,22.70
2016-01-26,24.95,25.36,23.17,23.17,2720000,23.17
2016-01-25,26.13,26.60,25.33,25.74,2140800,25.74
2016-01-22,25.30,26.08,24.80,25.88,2439500,25.88
2016-01-21,25.00,27.17,24.87,25.01,3744300,25.01
2016-01-20,25.41,26.29,24.96,25.59,2989600,25.59
2016-01-19,24.50,25.78,24.50,25.68,2656100,25.68
2016-01-18,23.41,25.19,22.82,24.72,2796400,24.72
2016-01-15,23.70,24.87,23.25,23.49,2726500,23.49
2016-01-14,21.41,24.33,21.40,24.17,2743500,24.17
2016-01-13,25.38,25.95,22.77,22.77,2152300,22.77
2016-01-12,25.20,25.99,24.01,25.30,2506100,25.30
2016-01-11,26.93,27.25,25.20,25.20,2656200,25.20
