Date,Open,High,Low,Close,Volume,Adj Close
2016-04-22,54.68,55.35,53.19,54.32,1131100,54.32
2016-04-21,56.50,57.61,54.61,54.84,1448500,54.64
2016-04-20,61.60,61.70,55.80,56.70,3256900,56.49
2016-04-19,59.57,62.99,59.57,61.81,3175700,61.58
2016-04-18,59.35,59.88,58.28,59.57,1550000,59.35
2016-04-15,58.93,59.45,58.00,59.42,1772000,59.20
2016-04-14,58.21,59.36,58.11,58.93,1316700,58.72
2016-04-13,57.98,59.40,57.82,58.06,2363600,57.85
2016-04-12,59.32,59.45,57.00,58.01,1534600,57.80
2016-04-11,57.90,60.76,57.65,59.93,2294600,59.71
2016-04-08,55.85,57.30,55.02,57.17,1185000,56.96
2016-04-07,57.90,58.30,56.34,56.53,1250800,56.32
2016-04-06,57.22,58.75,56.82,57.80,1387500,57.59
2016-04-05,56.03,58.15,55.55,57.96,1402000,57.75
2016-04-04,55.99,55.99,55.99,55.99,000,55.79
2016-04-01,57.29,57.48,54.82,55.99,1177100,55.79
2016-03-31,56.94,58.50,56.34,57.00,1628200,56.79
2016-03-30,53.60,58.00,53.51,56.59,1912100,56.38
2016-03-29,56.00,56.65,52.00,53.03,2044400,52.84
2016-03-28,56.95,58.71,56.10,56.53,1962000,56.32
2016-03-25,55.50,56.21,55.18,55.70,1098600,55.50
2016-03-24,57.07,57.25,56.02,56.10,1550800,55.90
2016-03-23,56.61,57.80,56.50,57.79,1387100,57.58
2016-03-22,58.20,58.48,57.19,57.49,2408900,57.28
2016-03-21,56.15,57.98,55.84,57.92,3953900,57.71
2016-03-18,54.31,56.65,53.61,56.00,3199700,55.80
2016-03-17,50.40,54.80,49.53,54.03,2662800,53.83
2016-03-16,52.50,52.99,49.50,50.38,1441200,50.20
2016-03-15,53.18,53.30,51.69,52.45,1923700,52.26
2016-03-14,48.00,52.62,47.84,52.62,3605800,52.43
2016-03-11,47.00,47.95,46.17,47.84,1069800,47.67
2016-03-10,47.92,48.99,46.79,47.63,681400,47.46
2016-03-09,47.15,49.02,46.80,47.92,660600,47.75
2016-03-08,47.68,48.80,45.63,48.40,931400,48.22
2016-03-07,47.30,48.49,47.11,47.75,613100,47.58
2016-03-04,49.22,49.95,46.59,47.16,1226300,46.99
2016-03-03,50.39,51.00,49.50,49.53,1144500,49.35
2016-03-02,48.00,50.87,47.60,50.36,1167600,50.18
2016-03-01,48.26,49.00,46.52,48.59,1486500,48.41
2016-02-29,49.83,50.83,48.01,48.28,1875500,48.10
2016-02-26,51.19,54.54,49.50,53.34,1495900,53.15
2016-02-25,56.30,56.95,50.62,50.63,1612900,50.45
2016-02-24,56.78,57.73,54.80,56.24,1288300,56.03
2016-02-23,57.82,58.78,56.50,57.10,1515300,56.89
2016-02-22,58.50,58.95,57.08,57.81,1411200,57.60
2016-02-19,56.73,58.50,56.22,57.19,1361700,56.98
2016-02-18,56.00,57.27,56.00,57.11,1982700,56.90
2016-02-17,53.90,56.00,53.60,55.52,1645000,55.32
2016-02-16,51.68,54.37,51.68,53.98,1319300,53.78
2016-02-15,50.60,52.00,49.99,51.67,691200,51.48
2016-02-12,53.15,53.15,53.15,53.15,000,52.96
2016-02-11,53.15,53.15,53.15,53.15,000,52.96
2016-02-10,53.15,53.15,53.15,53.15,000,52.96
2016-02-09,53.15,53.15,53.15,53.15,000,52.96
2016-02-08,53.15,53.15,53.15,53.15,000,52.96
2016-02-05,52.55,53.98,52.45,53.15,1350700,52.96
2016-02-04,51.49,53.50,50.80,52.45,1719800,52.26
2016-02-03,50.98,51.53,50.12,51.34,672000,51.15
2016-02-02,49.40,52.52,49.00,51.89,1016500,51.70
2016-02-01,51.35,51.88,49.50,49.79,1089500,49.61
2016-01-29,48.03,52.78,48.03,52.30,1295000,52.11
2016-01-28,50.49,50.88,48.41,49.17,863700,48.99
2016-01-27,54.18,54.50,48.40,51.39,1494400,51.20
2016-01-26,59.02,59.10,53.75,53.75,1421600,53.55
2016-01-25,59.00,60.70,58.50,59.72,1799600,59.50
2016-01-22,56.22,60.00,54.50,59.61,1216600,59.39
2016-01-21,58.55,59.92,55.20,56.43,907800,56.22
2016-01-20,59.30,59.99,58.50,59.74,1168500,59.52
2016-01-19,58.67,60.60,56.92,59.98,1259900,59.76
2016-01-18,55.00,59.30,55.00,58.53,1060800,58.32
2016-01-15,60.50,60.68,56.00,56.27,1297600,56.06
2016-01-14,58.00,62.40,56.00,61.48,1690500,61.26
2016-01-13,60.79,61.85,59.50,59.52,789600,59.30
2016-01-12,62.97,63.00,59.50,60.79,922300,60.57
2016-01-11,64.10,65.79,60.03,61.29,1237700,61.07
2016-01-08,68.99,69.00,62.10,66.69,1397300,66.45
2016-01-07,72.00,72.00,66.18,66.33,215900,66.09
2016-01-06,72.80,73.97,70.50,73.47,1193300,73.20
2016-01-05,73.00,77.28,70.22,71.37,1175000,71.11
2016-01-04,85.79,86.80,77.21,77.21,1013900,76.93
2016-01-01,85.79,85.79,85.79,85.79,000,85.48
2015-12-31,86.25,88.51,85.16,85.79,1199200,85.48
2015-12-30,84.83,87.51,83.00,86.28,911200,85.97
2015-12-29,84.59,85.48,82.66,84.57,971100,84.26
2015-12-28,89.40,90.74,83.00,84.58,1337300,84.27
2015-12-25,89.68,93.38,87.74,88.19,1229200,87.87
2015-12-24,90.00,93.50,87.95,90.78,1949500,90.45
2015-12-23,84.80,92.99,83.58,91.52,2945200,91.19
2015-12-22,84.38,84.87,83.50,84.55,1072000,84.24
2015-12-21,85.10,86.19,83.04,83.90,1180000,83.59
2015-12-18,83.56,85.49,82.30,85.09,1364200,84.78
2015-12-17,82.42,84.98,81.75,83.51,1522900,83.21
2015-12-16,82.18,82.88,81.50,82.06,671900,81.76
2015-12-15,80.68,82.58,80.19,82.07,872900,81.77
2015-12-14,81.00,81.01,77.65,80.94,953300,80.64
2015-12-11,84.20,84.95,82.30,82.48,760500,82.18
2015-12-10,84.00,85.50,83.00,84.90,853300,84.59
2015-12-09,86.50,87.00,82.51,84.03,1166200,83.72
2015-12-08,85.70,88.39,85.06,86.39,1066900,86.07
2015-12-07,86.49,87.25,85.34,86.20,925200,85.89
2015-12-04,88.01,88.50,85.20,86.49,1584200,86.17
2015-12-03,86.98,88.58,86.49,88.48,802200,88.16
2015-12-02,87.80,88.90,84.60,86.50,567800,86.18
2015-12-01,92.00,94.80,87.09,88.41,1256400,88.09
2015-11-30,89.63,91.39,85.10,90.98,662800,90.65
2015-11-27,95.25,95.25,89.00,89.61,1027400,89.28
2015-11-26,99.90,100.00,95.20,95.66,828400,95.31
2015-11-25,95.79,100.00,94.51,98.86,1589700,98.50
2015-11-24,93.79,95.80,93.08,95.46,744900,95.11
2015-11-23,97.28,98.20,92.00,93.87,1307400,93.53
2015-11-20,99.20,101.00,96.89,97.09,1245000,96.74
2015-11-19,89.45,98.67,89.45,98.67,1687400,98.31
2015-11-18,93.00,97.00,89.50,89.70,1588400,89.37
2015-11-17,98.88,100.00,96.00,96.06,1664700,95.71
2015-11-16,95.28,97.95,94.07,97.00,1150700,96.65
2015-11-13,100.28,105.00,95.06,96.97,1082200,96.62
2015-11-12,101.81,104.50,98.67,102.30,1403300,101.93
2015-11-11,104.90,105.96,98.86,104.16,1446700,103.78
2015-11-10,108.16,109.00,103.00,103.53,1216000,103.15
2015-11-09,98.20,107.50,98.05,107.06,2028000,106.67
2015-11-06,91.02,99.98,91.02,98.15,1644900,97.79
2015-11-05,88.00,92.70,83.11,92.14,1795700,91.80
2015-11-04,79.88,85.50,79.83,84.98,983800,84.67
2015-11-03,79.19,80.56,76.82,79.56,362600,79.27
2015-11-02,75.90,83.85,75.89,79.19,902300,78.90
2015-10-30,80.30,80.33,77.00,77.77,593700,77.49
2015-10-29,81.00,83.60,78.50,80.08,961500,79.79
2015-10-28,85.90,89.01,76.00,83.68,2212900,83.37
2015-10-27,80.92,80.92,80.92,80.92,000,80.62
2015-10-26,80.92,80.92,80.92,80.92,000,80.62
2015-10-23,80.92,80.92,80.92,80.92,000,80.62
2015-10-22,80.92,80.92,80.92,80.92,000,80.62
2015-10-21,80.92,80.92,80.92,80.92,000,80.62
2015-10-20,80.92,80.92,80.92,80.92,000,80.62
2015-10-19,80.92,80.92,80.92,80.92,000,80.62
2015-10-16,80.92,80.92,80.92,80.92,000,80.62
2015-10-15,80.92,80.92,80.92,80.92,000,80.62
2015-10-14,80.92,80.92,80.92,80.92,000,80.62
2015-10-13,81.90,81.90,80.00,80.92,413200,80.62
2015-10-12,78.20,85.20,77.84,82.00,1255300,81.70
2015-10-09,76.50,79.06,76.50,77.97,850500,77.69
2015-10-08,75.25,77.77,75.25,76.32,701700,76.04
2015-10-07,73.82,73.82,73.82,73.82,000,73.55
2015-10-06,73.82,73.82,73.82,73.82,000,73.55
2015-10-05,73.82,73.82,73.82,73.82,000,73.55
2015-10-02,73.82,73.82,73.82,73.82,000,73.55
2015-10-01,73.82,73.82,73.82,73.82,000,73.55
2015-09-30,70.10,74.12,70.02,73.82,356500,73.55
2015-09-29,69.45,70.60,68.00,70.02,101100,69.76
2015-09-28,69.58,71.10,69.58,70.74,149300,70.48
2015-09-25,73.20,73.81,69.00,70.20,243900,69.94
2015-09-24,73.88,74.87,72.50,73.01,228200,72.74
2015-09-23,73.03,75.80,71.80,73.76,571600,73.49
2015-09-22,74.99,75.70,73.03,74.18,418700,73.91
2015-09-21,69.42,74.78,68.11,74.16,826900,73.89
2015-09-18,68.50,72.00,64.00,70.72,734100,70.46
2015-09-17,69.33,72.98,66.71,68.89,965300,68.64
2015-09-16,66.00,70.10,63.30,70.08,741300,69.82
2015-09-15,67.00,69.99,62.02,64.59,784200,64.35
2015-09-14,76.00,76.89,68.29,68.29,857800,68.04
2015-09-11,73.50,76.83,73.50,75.88,894400,75.60
2015-09-10,75.51,75.70,73.00,73.75,769900,73.48
2015-09-09,72.50,76.80,69.00,76.46,1846100,76.18
2015-09-08,64.20,70.61,62.28,69.89,980100,69.64
2015-09-07,64.58,68.00,62.97,64.20,929300,63.97
2015-09-04,64.04,64.04,64.04,64.04,000,63.81
2015-09-03,64.04,64.04,64.04,64.04,000,63.81
2015-09-02,60.30,67.65,60.01,64.04,893500,63.81
2015-09-01,68.15,68.15,61.34,64.14,943600,63.91
2015-08-31,68.00,70.36,66.77,68.15,982900,67.90
2015-08-28,62.63,68.52,62.63,68.52,2060400,68.27
2015-08-27,56.00,62.86,56.00,62.29,1745000,62.06
2015-08-26,58.50,60.99,52.90,57.42,1906800,57.21
2015-08-25,56.25,61.00,56.25,58.59,2104500,58.38
2015-08-24,67.50,67.50,62.50,62.50,1886000,62.27
2015-08-21,70.00,73.00,68.50,69.44,1042100,69.19
2015-08-20,73.00,75.00,69.80,72.87,584500,72.60
2015-08-19,65.00,76.49,65.00,73.91,1639400,73.64
2015-08-18,77.99,78.00,69.55,69.55,1250000,69.30
2015-08-17,74.10,78.00,73.98,77.28,1660600,77.00
2015-08-14,73.99,74.89,72.77,73.81,956900,73.54
2015-08-13,72.00,73.74,70.59,73.69,654300,73.42
2015-08-12,76.99,77.00,72.24,72.59,1103400,72.33
2015-08-11,77.93,82.00,76.13,76.97,1438100,76.69
2015-08-10,73.88,79.40,72.00,78.09,1814700,77.81
2015-08-07,70.00,73.19,70.00,72.45,847200,72.19
2015-08-06,65.02,72.50,65.02,69.48,548900,69.23
2015-08-05,73.00,76.30,70.40,71.23,1118900,70.97
2015-08-04,72.50,78.32,65.00,74.98,1695200,74.71
2015-08-03,78.00,79.00,71.20,71.20,1304600,70.94
2015-07-31,80.08,81.44,78.01,79.26,602000,78.97
2015-07-30,82.00,83.78,80.00,80.01,876800,79.72
2015-07-29,79.09,83.20,74.52,82.00,1226200,81.70
2015-07-28,76.14,84.99,76.13,78.90,1752200,78.61
2015-07-27,91.21,96.60,84.40,84.40,1582300,84.09
2015-07-24,94.13,96.08,91.10,93.78,1346100,93.44
2015-07-23,91.30,97.29,89.56,95.08,1116700,94.73
2015-07-22,94.98,95.00,88.02,91.71,1802400,91.38
2015-07-21,86.58,92.35,80.50,92.31,1710000,91.97
2015-07-20,77.50,83.96,77.50,83.96,3261000,83.65
2015-07-17,71.50,78.40,71.50,76.33,2059700,76.05
2015-07-16,75.00,77.77,71.92,71.98,3042300,71.72
2015-07-15,81.00,82.52,79.91,79.91,2674700,79.62
2015-07-14,92.00,97.79,88.79,88.79,4628300,88.47
2015-07-13,90.50,98.66,80.72,98.66,7600000,98.30
2015-07-10,89.69,89.69,89.69,89.69,000,89.36
2015-07-09,89.69,89.69,89.69,89.69,000,89.36
2015-07-08,89.69,89.69,89.69,89.69,000,89.36
2015-07-07,89.69,89.69,89.69,89.69,000,89.36
2015-07-06,104.00,106.00,89.69,89.69,1447000,89.36
2015-07-03,98.00,102.00,96.95,99.66,2345800,99.30
2015-07-02,111.50,117.00,105.75,107.72,2862200,107.33
2015-07-01,106.00,118.67,105.00,117.50,3328700,117.07
2015-06-30,104.89,110.00,97.00,107.88,2831100,107.49
2015-06-29,105.98,112.12,96.04,106.74,3592400,106.35
2015-06-26,108.71,111.10,101.00,106.71,2011100,106.32
2015-06-25,112.00,113.85,107.20,111.14,1438600,110.73
2015-06-24,109.00,112.88,106.76,111.62,1438700,111.21
2015-06-23,104.49,111.00,100.00,107.49,826100,107.10
2015-06-22,107.44,107.44,107.44,107.44,000,107.05
2015-06-19,107.00,111.06,102.50,107.44,880300,107.05
2015-06-18,109.90,115.48,106.07,109.88,782700,109.48
2015-06-17,109.98,112.53,104.90,109.95,708200,109.55
2015-06-16,105.11,116.00,103.40,110.44,1308600,110.04
2015-06-15,117.98,118.42,110.06,113.08,1472100,112.67
2015-06-12,112.15,123.00,111.85,118.42,2397100,117.99
2015-06-11,109.50,113.88,107.00,112.23,1778100,111.82
2015-06-10,105.00,113.00,100.10,111.25,1853900,110.84
2015-06-09,92.00,103.52,91.58,103.52,2894400,103.14
2015-06-08,93.09,94.60,87.00,94.11,1525800,93.77
2015-06-05,97.47,99.98,93.39,94.54,1220400,94.20
2015-06-04,96.55,99.00,86.49,98.09,3134400,97.73
2015-06-03,98.00,100.00,95.00,96.10,1741100,95.75
2015-06-02,103.00,105.60,99.50,100.00,1708500,99.64
2015-06-01,103.99,104.40,99.99,103.43,1529900,103.05
2015-05-29,102.30,107.00,95.07,104.42,2440100,104.04
2015-05-28,114.28,120.99,102.17,105.63,2959000,105.24
2015-05-27,101.27,110.94,99.00,110.94,2175600,110.54
2015-05-26,97.40,102.00,96.35,100.85,1770300,100.48
2015-05-25,99.40,99.40,96.88,97.18,1238500,96.83
2015-05-22,100.40,103.00,97.00,99.59,970600,99.23
2015-05-21,98.00,102.00,96.20,100.40,1091900,100.03
2015-05-20,97.50,101.30,93.60,99.49,2053700,99.13
2015-05-19,99.78,100.38,95.57,97.84,1030000,97.48
2015-05-18,95.00,102.51,93.01,98.93,1598200,98.57
2015-05-15,98.00,98.88,94.14,95.36,1341600,95.01
2015-05-14,91.00,99.88,89.50,97.85,1730700,97.49
2015-05-13,85.99,95.30,84.39,91.67,1496400,91.34
2015-05-12,88.20,90.57,83.89,88.60,2044600,88.28
2015-05-11,80.61,87.32,78.80,87.32,1623800,86.83
2015-05-08,75.00,80.00,74.14,79.38,1198100,78.94
2015-05-07,74.00,75.45,72.10,74.13,801600,73.72
2015-05-06,73.20,75.48,72.30,74.60,956900,74.18
2015-05-05,71.88,75.50,68.00,74.04,1653400,73.63
2015-05-04,72.60,74.22,71.21,72.09,1370700,71.69
2015-05-01,73.80,73.80,73.80,73.80,000,73.39
2015-04-30,73.18,76.86,72.60,73.80,1311100,73.39
2015-04-29,69.90,74.96,68.52,73.23,2158700,72.82
2015-04-28,67.32,72.39,66.00,70.12,1582200,69.73
2015-04-27,69.30,72.80,67.89,68.61,1701900,68.23
2015-04-24,63.90,69.28,62.98,69.28,2040200,68.89
2015-04-23,60.90,63.00,60.11,62.98,1194700,62.63
2015-04-22,61.00,63.89,59.74,60.99,1605500,60.65
2015-04-21,57.40,60.75,57.10,60.74,1569600,60.40
2015-04-20,56.05,60.00,56.05,57.86,1496800,57.54
2015-04-17,57.01,58.00,55.95,56.53,959800,56.21
2015-04-16,58.10,58.65,55.90,57.01,1021500,56.69
2015-04-15,58.91,59.00,56.00,58.06,1097400,57.74
2015-04-14,60.18,60.95,58.50,58.89,1002300,58.56
2015-04-13,57.80,61.00,57.00,60.19,1614800,59.85
2015-04-10,56.50,59.32,55.05,57.82,1327500,57.50
2015-04-09,57.00,57.62,53.41,56.77,1427900,56.45
2015-04-08,57.77,60.00,56.11,56.79,1813100,56.47
2015-04-07,55.80,58.31,55.10,57.67,2210700,57.35
2015-04-06,55.60,55.60,55.60,55.60,000,55.29
2015-04-03,53.99,56.50,53.02,55.60,1326600,55.29
2015-04-02,53.77,56.50,53.77,54.23,1014000,53.93
2015-04-01,52.48,53.78,52.08,53.77,1463300,53.47
2015-03-31,52.70,53.00,51.50,52.70,1527800,52.41
2015-03-30,51.53,54.20,51.33,52.52,1535600,52.23
2015-03-27,52.00,53.10,49.83,51.85,2237400,51.56
2015-03-26,54.00,54.41,50.60,53.73,2724300,53.43
2015-03-25,49.94,54.99,49.00,54.58,2630500,54.28
2015-03-24,50.00,50.12,47.75,49.99,2448200,49.71
2015-03-23,49.98,50.65,48.50,49.87,2504700,49.59
2015-03-20,47.88,50.45,47.81,49.02,1759800,48.75
2015-03-19,48.88,49.00,47.60,48.49,1722900,48.22
2015-03-18,48.61,50.12,47.68,49.07,2756000,48.80
2015-03-17,48.40,49.96,47.00,49.07,3338900,48.80
2015-03-16,44.50,48.40,43.00,48.40,5182400,48.13
2015-03-13,42.00,45.30,41.85,44.00,2996700,43.75
2015-03-12,39.65,43.00,39.60,41.97,3533100,41.74
2015-03-11,40.05,40.88,39.70,39.95,1775800,39.73
2015-03-10,40.57,41.48,39.52,40.18,2382300,39.96
2015-03-09,39.11,41.20,38.18,40.89,2829000,40.66
2015-03-06,40.42,41.19,38.00,39.44,5601900,39.22
2015-03-05,43.30,43.99,40.40,40.94,8184400,40.71
2015-03-04,37.78,41.57,37.51,41.57,7337200,41.34
2015-03-03,36.30,37.98,36.04,37.79,8560400,37.58
2015-03-02,34.60,37.50,34.18,36.72,9258800,36.51
2015-02-27,34.15,35.60,33.93,34.90,5097000,34.71
2015-02-26,33.66,34.78,33.50,34.09,3585200,33.90
2015-02-25,34.28,34.50,32.61,33.93,6998300,33.74
2015-02-24,34.68,34.68,34.68,34.68,000,34.49
